User_ID,Visit_Date,Traffic_Source,Device,Country,User_Age,Gender,Product_Category,Product_Price,Added_To_Cart,Reached_Checkout,Purchased,Order_Value,Abandoned_Cart
2827,2025-11-12 05:46:57.817895,Facebook,Mobile,Australia,55,Male,Sports,160.13,Yes,Yes,Yes,160.13,No
2828,2026-01-15 05:46:57.817895,Google,Desktop,USA,20,Male,Beauty,88.84,Yes,Yes,Yes,88.84,No
2829,2025-12-08 05:46:57.817895,Direct,Mobile,Germany,58,Female,Clothing,259.01,Yes,No,No,0.0,Yes
2830,2025-11-02 05:46:57.817895,Google,Mobile,UK,52,Male,Home,15.73,No,No,No,0.0,No
2831,2025-10-07 05:46:57.817895,Google,Mobile,Germany,57,Female,Electronics,157.48,No,No,No,0.0,No
2832,2025-11-05 05:46:57.817895,Google,Mobile,UK,39,Female,Electronics,467.48,No,No,No,0.0,No
2833,2025-10-08 05:46:57.817895,Email,Desktop,Canada,25,Male,Beauty,162.16,Yes,Yes,Yes,162.16,No
2834,2025-12-09 05:46:57.817895,Direct,Mobile,USA,32,Male,Sports,186.63,Yes,No,No,0.0,Yes
2835,2025-11-16 05:46:57.817895,Google,Desktop,USA,24,Male,Clothing,241.85,Yes,No,No,0.0,Yes
2836,2025-11-14 05:46:57.817895,Google,Mobile,Australia,36,Female,Beauty,285.23,Yes,Yes,Yes,285.23,No
2837,2025-12-09 05:46:57.817895,Google,Mobile,Australia,57,Female,Clothing,406.27,No,No,No,0.0,No
2838,2025-09-14 05:46:57.817895,Facebook,Mobile,Pakistan,59,Male,Clothing,103.26,Yes,Yes,Yes,103.26,No
2839,2026-02-18 05:46:57.817895,Email,Tablet,Canada,34,Female,Clothing,437.16,No,No,No,0.0,No
2840,2026-02-01 05:46:57.817895,Facebook,Desktop,Australia,18,Male,Home,381.2,Yes,Yes,Yes,381.2,No
2841,2025-08-31 05:46:57.817895,Email,Mobile,UK,46,Male,Beauty,364.1,No,No,No,0.0,No
2842,2025-11-02 05:46:57.817895,Google,Desktop,Canada,30,Male,Home,52.53,Yes,Yes,Yes,52.53,No
2843,2025-12-29 05:46:57.817895,Direct,Desktop,USA,46,Male,Sports,20.6,No,No,No,0.0,No
2844,2026-01-14 05:46:57.817895,Referral,Tablet,UK,58,Male,Sports,301.07,No,No,No,0.0,No
2845,2026-01-31 05:46:57.817895,Referral,Mobile,Canada,59,Male,Electronics,432.94,No,No,No,0.0,No
2846,2026-01-19 05:46:57.817895,Google,Desktop,USA,23,Female,Electronics,296.38,No,No,No,0.0,No
2847,2026-01-14 05:46:57.817895,Facebook,Mobile,Australia,22,Female,Electronics,114.49,No,No,No,0.0,No
2848,2026-02-16 05:46:57.817895,Direct,Mobile,UK,51,Female,Sports,54.35,Yes,Yes,Yes,54.35,No
2849,2026-01-20 05:46:57.817895,Email,Tablet,UK,28,Male,Clothing,352.8,No,No,No,0.0,No
2850,2026-02-10 05:46:57.817895,Google,Mobile,USA,26,Male,Clothing,363.67,No,No,No,0.0,No
2851,2026-01-25 05:46:57.817895,Direct,Mobile,UK,55,Male,Beauty,94.54,Yes,No,No,0.0,Yes
2852,2025-12-22 05:46:57.817895,Direct,Mobile,Australia,57,Female,Sports,23.81,No,No,No,0.0,No
2853,2025-12-30 05:46:57.817895,Email,Desktop,Australia,58,Male,Electronics,210.06,Yes,No,No,0.0,Yes
2854,2026-01-13 05:46:57.817895,Direct,Desktop,Australia,26,Female,Sports,295.53,Yes,No,No,0.0,Yes
2855,2025-10-20 05:46:57.817895,Facebook,Mobile,USA,25,Male,Clothing,355.94,Yes,Yes,No,0.0,Yes
2856,2026-02-05 05:46:57.817895,Facebook,Tablet,Germany,57,Female,Clothing,406.87,Yes,Yes,No,0.0,Yes
2857,2025-10-21 05:46:57.817895,Facebook,Mobile,Germany,20,Male,Home,309.16,Yes,Yes,No,0.0,Yes
2858,2025-09-14 05:46:57.817895,Direct,Mobile,UK,30,Male,Home,64.33,Yes,Yes,Yes,64.33,No
2859,2025-11-14 05:46:57.817895,Facebook,Tablet,Australia,36,Female,Beauty,344.47,Yes,Yes,No,0.0,Yes
2860,2025-11-01 05:46:57.817895,Email,Mobile,UK,51,Female,Sports,492.25,No,No,No,0.0,No
2861,2026-01-02 05:46:57.817895,Direct,Mobile,USA,49,Female,Home,453.74,Yes,Yes,Yes,453.74,No
2862,2025-11-19 05:46:57.817895,Referral,Mobile,UK,33,Male,Home,437.12,Yes,No,No,0.0,Yes
2863,2026-02-05 05:46:57.817895,Direct,Desktop,Pakistan,53,Female,Sports,158.06,Yes,No,No,0.0,Yes
2864,2025-10-12 05:46:57.817895,Email,Mobile,Germany,35,Female,Clothing,377.89,Yes,Yes,No,0.0,Yes
2865,2026-01-18 05:46:57.817895,Referral,Tablet,UK,31,Male,Beauty,427.04,Yes,No,No,0.0,Yes
2866,2025-12-17 05:46:57.817895,Direct,Desktop,UK,47,Male,Beauty,342.38,Yes,Yes,Yes,342.38,No
2867,2025-11-21 05:46:57.817895,Facebook,Mobile,Canada,19,Female,Beauty,132.78,No,No,No,0.0,No
2868,2025-11-17 05:46:57.817895,Google,Desktop,UK,30,Male,Home,477.38,Yes,Yes,Yes,477.38,No
2869,2025-12-30 05:46:57.817895,Google,Mobile,Pakistan,44,Female,Clothing,230.9,No,No,No,0.0,No
2870,2026-01-11 05:46:57.817895,Facebook,Mobile,Germany,34,Female,Beauty,73.6,No,No,No,0.0,No
2871,2026-02-09 05:46:57.817895,Google,Desktop,Canada,48,Female,Sports,63.79,No,No,No,0.0,No
2872,2026-02-01 05:46:57.817895,Google,Tablet,USA,32,Male,Beauty,327.28,Yes,No,No,0.0,Yes
2873,2026-02-18 05:46:57.817895,Facebook,Mobile,USA,37,Female,Electronics,224.48,Yes,No,No,0.0,Yes
2874,2025-12-19 05:46:57.817895,Facebook,Mobile,Germany,22,Female,Clothing,56.3,Yes,Yes,Yes,56.3,No
2875,2025-12-29 05:46:57.817895,Direct,Mobile,USA,24,Male,Electronics,372.78,Yes,Yes,Yes,372.78,No
2876,2025-11-03 05:46:57.817895,Direct,Mobile,Pakistan,35,Female,Clothing,401.67,Yes,No,No,0.0,Yes
2877,2025-11-18 05:46:57.817895,Facebook,Mobile,UK,28,Female,Sports,365.45,No,No,No,0.0,No
2878,2025-09-26 05:46:57.817895,Email,Mobile,Germany,49,Female,Home,109.11,Yes,Yes,Yes,109.11,No
2879,2025-11-13 05:46:57.817895,Google,Desktop,Canada,44,Male,Home,347.99,Yes,Yes,Yes,347.99,No
2880,2026-01-23 05:46:57.817895,Direct,Mobile,UK,43,Female,Clothing,15.25,Yes,Yes,Yes,15.25,No
2881,2025-10-24 05:46:57.817895,Google,Mobile,USA,54,Male,Beauty,159.5,No,No,No,0.0,No
2882,2025-10-24 05:46:57.817895,Referral,Desktop,USA,45,Male,Electronics,205.42,No,No,No,0.0,No
2883,2025-11-30 05:46:57.817895,Facebook,Desktop,Canada,19,Female,Sports,419.27,Yes,No,No,0.0,Yes
2884,2025-09-21 05:46:57.817895,Email,Mobile,Pakistan,37,Female,Beauty,201.29,Yes,Yes,Yes,201.29,No
2885,2025-10-06 05:46:57.817895,Referral,Mobile,Canada,21,Male,Home,15.52,Yes,No,No,0.0,Yes
2886,2026-02-09 05:46:57.817895,Referral,Desktop,Germany,30,Female,Beauty,182.65,No,No,No,0.0,No
2887,2026-02-07 05:46:57.817895,Referral,Mobile,Canada,41,Female,Electronics,254.47,No,No,No,0.0,No
2888,2025-11-18 05:46:57.817895,Facebook,Mobile,USA,55,Male,Home,475.01,Yes,Yes,Yes,475.01,No
2889,2026-02-17 05:46:57.817895,Direct,Desktop,Pakistan,57,Female,Clothing,471.11,Yes,Yes,Yes,471.11,No
2890,2025-09-10 05:46:57.817895,Facebook,Mobile,Pakistan,46,Female,Sports,98.63,No,No,No,0.0,No
2891,2025-11-30 05:46:57.817895,Direct,Mobile,Australia,53,Male,Sports,100.72,Yes,No,No,0.0,Yes
2892,2025-11-30 05:46:57.817895,Referral,Mobile,Canada,19,Female,Home,90.06,No,No,No,0.0,No
2893,2025-10-28 05:46:57.817895,Referral,Mobile,Germany,58,Male,Clothing,396.57,Yes,Yes,Yes,396.57,No
2894,2025-11-06 05:46:57.817895,Email,Mobile,USA,35,Male,Electronics,12.95,Yes,Yes,Yes,12.95,No
2895,2025-11-17 05:46:57.817895,Direct,Tablet,UK,25,Female,Sports,72.32,Yes,Yes,Yes,72.32,No
2896,2025-08-29 05:46:57.817895,Referral,Mobile,Pakistan,32,Male,Home,273.6,Yes,No,No,0.0,Yes
2897,2025-08-26 05:46:57.817895,Google,Mobile,Canada,58,Female,Sports,131.31,No,No,No,0.0,No
2898,2025-09-15 05:46:57.817895,Email,Mobile,Australia,34,Female,Clothing,55.25,No,No,No,0.0,No
2899,2025-12-14 05:46:57.817895,Facebook,Tablet,Germany,40,Male,Electronics,186.34,Yes,Yes,Yes,186.34,No
2900,2025-10-20 05:46:57.817895,Email,Mobile,Germany,19,Male,Clothing,144.36,Yes,Yes,Yes,144.36,No
2901,2025-10-29 05:46:57.817895,Google,Mobile,USA,23,Male,Beauty,260.44,Yes,Yes,Yes,260.44,No
2902,2025-11-06 05:46:57.817895,Direct,Desktop,Pakistan,46,Male,Clothing,489.82,No,No,No,0.0,No
2903,2025-11-30 05:46:57.817895,Facebook,Mobile,USA,44,Male,Clothing,70.91,Yes,Yes,Yes,70.91,No
2904,2026-01-15 05:46:57.817895,Facebook,Mobile,Australia,54,Male,Sports,192.64,Yes,Yes,No,0.0,Yes
2905,2025-12-14 05:46:57.817895,Direct,Mobile,UK,51,Female,Clothing,466.67,Yes,No,No,0.0,Yes
2906,2026-02-19 05:46:57.817895,Email,Mobile,UK,35,Female,Home,439.67,Yes,Yes,No,0.0,Yes
2907,2025-12-27 05:46:57.817895,Referral,Mobile,UK,59,Male,Sports,203.19,No,No,No,0.0,No
2908,2026-02-07 05:46:57.817895,Email,Desktop,Germany,27,Female,Sports,352.49,No,No,No,0.0,No
2909,2025-11-18 05:46:57.817895,Google,Mobile,Pakistan,55,Male,Beauty,53.05,Yes,Yes,Yes,53.05,No
2910,2025-11-08 05:46:57.817895,Referral,Mobile,USA,34,Male,Home,359.15,No,No,No,0.0,No
2911,2025-11-20 05:46:57.817895,Email,Mobile,USA,30,Female,Clothing,486.7,Yes,Yes,Yes,486.7,No
2912,2026-02-08 05:46:57.817895,Direct,Mobile,Australia,59,Female,Beauty,273.37,No,No,No,0.0,No
2913,2025-10-01 05:46:57.817895,Google,Mobile,UK,44,Male,Home,254.26,Yes,No,No,0.0,Yes
2914,2025-10-22 05:46:57.817895,Google,Tablet,Pakistan,19,Male,Beauty,101.79,Yes,Yes,Yes,101.79,No
2915,2026-01-09 05:46:57.817895,Google,Mobile,Pakistan,51,Male,Electronics,320.56,Yes,Yes,Yes,320.56,No
2916,2025-12-01 05:46:57.817895,Referral,Desktop,Australia,48,Female,Clothing,299.31,Yes,No,No,0.0,Yes
2917,2025-10-26 05:46:57.817895,Facebook,Mobile,Canada,40,Male,Beauty,329.45,Yes,Yes,Yes,329.45,No
2918,2025-10-12 05:46:57.817895,Referral,Mobile,Pakistan,24,Male,Electronics,22.78,No,No,No,0.0,No
2919,2025-09-25 05:46:57.817895,Email,Mobile,Pakistan,55,Female,Clothing,278.87,No,No,No,0.0,No
2920,2026-01-06 05:46:57.817895,Facebook,Mobile,USA,50,Female,Beauty,301.52,Yes,Yes,No,0.0,Yes
2921,2025-09-14 05:46:57.817895,Email,Mobile,Australia,29,Female,Beauty,111.69,No,No,No,0.0,No
2922,2025-09-13 05:46:57.817895,Facebook,Mobile,Pakistan,29,Male,Beauty,112.08,Yes,Yes,Yes,112.08,No
2923,2026-01-25 05:46:57.817895,Referral,Desktop,Pakistan,36,Male,Beauty,145.35,Yes,No,No,0.0,Yes
2924,2025-12-29 05:46:57.817895,Google,Mobile,USA,26,Female,Sports,358.74,Yes,Yes,Yes,358.74,No
2925,2025-10-31 05:46:57.817895,Direct,Mobile,Pakistan,27,Male,Beauty,307.07,No,No,No,0.0,No
2926,2025-12-12 05:46:57.817895,Google,Mobile,USA,34,Male,Sports,424.42,Yes,No,No,0.0,Yes
2927,2025-12-18 05:46:57.817895,Referral,Mobile,Canada,57,Female,Sports,154.87,Yes,Yes,Yes,154.87,No
2928,2026-01-14 05:46:57.817895,Facebook,Mobile,Germany,56,Female,Electronics,456.91,Yes,Yes,Yes,456.91,No
2929,2025-12-22 05:46:57.817895,Google,Mobile,USA,58,Male,Clothing,374.42,Yes,Yes,Yes,374.42,No
2930,2025-11-11 05:46:57.817895,Referral,Mobile,USA,27,Female,Sports,203.56,No,No,No,0.0,No
2931,2025-12-18 05:46:57.817895,Email,Desktop,Pakistan,29,Female,Home,56.68,Yes,No,No,0.0,Yes
2932,2025-11-24 05:46:57.817895,Direct,Desktop,USA,32,Male,Sports,135.92,Yes,Yes,Yes,135.92,No
2933,2025-09-07 05:46:57.817895,Google,Mobile,Australia,48,Male,Home,478.82,Yes,Yes,Yes,478.82,No
2934,2026-01-26 05:46:57.817895,Facebook,Mobile,UK,32,Male,Electronics,162.08,Yes,Yes,Yes,162.08,No
2935,2025-12-27 05:46:57.817895,Email,Desktop,UK,45,Male,Home,171.65,No,No,No,0.0,No
2936,2026-02-08 05:46:57.817895,Referral,Mobile,Canada,21,Male,Electronics,102.9,Yes,Yes,Yes,102.9,No
2937,2025-10-21 05:46:57.817895,Direct,Mobile,USA,53,Male,Electronics,405.36,No,No,No,0.0,No
2938,2025-09-21 05:46:57.817895,Facebook,Mobile,Australia,18,Female,Electronics,145.07,Yes,Yes,No,0.0,Yes
2939,2025-09-19 05:46:57.817895,Referral,Mobile,Pakistan,51,Female,Home,171.83,No,No,No,0.0,No
2940,2025-12-15 05:46:57.817895,Referral,Mobile,Pakistan,34,Female,Home,213.03,No,No,No,0.0,No
2941,2025-10-29 05:46:57.817895,Google,Mobile,Germany,56,Male,Electronics,222.53,No,No,No,0.0,No
2942,2026-01-24 05:46:57.817895,Google,Mobile,Canada,55,Male,Electronics,211.56,No,No,No,0.0,No
2943,2026-01-02 05:46:57.817895,Facebook,Mobile,Australia,50,Male,Clothing,256.83,Yes,Yes,No,0.0,Yes
2944,2025-10-07 05:46:57.817895,Referral,Desktop,Australia,38,Male,Electronics,409.11,No,No,No,0.0,No
2945,2025-11-29 05:46:57.817895,Google,Mobile,Pakistan,43,Male,Beauty,411.45,No,No,No,0.0,No
2946,2025-10-05 05:46:57.817895,Direct,Mobile,Germany,53,Female,Clothing,401.17,No,No,No,0.0,No
2947,2025-08-30 05:46:57.817895,Direct,Mobile,Pakistan,22,Male,Clothing,59.55,Yes,Yes,No,0.0,Yes
2948,2026-02-07 05:46:57.817895,Referral,Desktop,Germany,50,Female,Clothing,401.84,No,No,No,0.0,No
2949,2026-02-20 05:46:57.817895,Google,Desktop,UK,18,Male,Beauty,68.92,Yes,Yes,Yes,68.92,No
2950,2025-09-16 05:46:57.817895,Facebook,Desktop,Australia,23,Female,Clothing,71.11,Yes,No,No,0.0,Yes
2951,2025-11-21 05:46:57.817895,Facebook,Mobile,UK,54,Female,Clothing,474.45,Yes,No,No,0.0,Yes
2952,2025-12-25 05:46:57.817895,Facebook,Desktop,Pakistan,19,Female,Home,411.5,No,No,No,0.0,No
2953,2026-02-18 05:46:57.817895,Direct,Desktop,Canada,22,Female,Home,280.68,Yes,Yes,Yes,280.68,No
2954,2026-02-11 05:46:57.817895,Google,Mobile,USA,43,Female,Electronics,438.74,Yes,Yes,No,0.0,Yes
2955,2026-01-18 05:46:57.817895,Google,Mobile,Canada,58,Female,Electronics,494.79,Yes,Yes,Yes,494.79,No
2956,2025-10-14 05:46:57.817895,Direct,Mobile,Canada,30,Female,Sports,309.21,Yes,Yes,Yes,309.21,No
2957,2025-09-04 05:46:57.817895,Facebook,Desktop,USA,29,Male,Beauty,310.32,No,No,No,0.0,No
2958,2025-09-05 05:46:57.817895,Facebook,Mobile,Australia,22,Male,Home,379.67,No,No,No,0.0,No
2959,2025-11-06 05:46:57.817895,Referral,Mobile,UK,19,Female,Electronics,123.75,Yes,Yes,Yes,123.75,No
2960,2025-09-01 05:46:57.817895,Email,Tablet,UK,21,Male,Beauty,91.89,Yes,Yes,Yes,91.89,No
2961,2026-01-23 05:46:57.817895,Google,Desktop,Australia,44,Male,Clothing,382.19,Yes,No,No,0.0,Yes
2962,2025-10-04 05:46:57.817895,Google,Tablet,USA,27,Female,Beauty,179.0,Yes,Yes,Yes,179.0,No
2963,2026-02-04 05:46:57.817895,Google,Tablet,Germany,30,Male,Home,76.18,Yes,Yes,Yes,76.18,No
2964,2025-11-17 05:46:57.817895,Email,Mobile,Canada,19,Female,Sports,164.29,Yes,Yes,Yes,164.29,No
2965,2025-11-04 05:46:57.817895,Referral,Desktop,Pakistan,43,Male,Home,185.73,Yes,Yes,Yes,185.73,No
2966,2025-10-18 05:46:57.817895,Email,Mobile,UK,32,Female,Electronics,482.96,Yes,No,No,0.0,Yes
2967,2026-01-08 05:46:57.817895,Facebook,Desktop,Australia,27,Male,Electronics,352.0,No,No,No,0.0,No
2968,2025-10-10 05:46:57.817895,Facebook,Mobile,Pakistan,39,Female,Beauty,270.12,Yes,Yes,Yes,270.12,No
2969,2026-01-14 05:46:57.817895,Google,Tablet,USA,57,Male,Home,484.75,Yes,No,No,0.0,Yes
2970,2026-02-16 05:46:57.817895,Direct,Desktop,Pakistan,42,Male,Electronics,452.54,Yes,Yes,Yes,452.54,No
2971,2025-12-06 05:46:57.817895,Google,Desktop,Pakistan,32,Male,Clothing,260.88,No,No,No,0.0,No
2972,2025-10-05 05:46:57.817895,Direct,Mobile,Canada,30,Female,Clothing,453.78,Yes,Yes,Yes,453.78,No
2973,2025-10-23 05:46:57.817895,Email,Mobile,USA,25,Female,Sports,208.11,Yes,No,No,0.0,Yes
2974,2025-09-05 05:46:57.817895,Facebook,Desktop,Pakistan,38,Male,Beauty,122.91,Yes,Yes,Yes,122.91,No
2975,2026-01-01 05:46:57.817895,Direct,Mobile,UK,38,Male,Electronics,124.01,No,No,No,0.0,No
2976,2025-08-31 05:46:57.817895,Email,Desktop,USA,39,Female,Sports,334.53,No,No,No,0.0,No
2977,2025-11-12 05:46:57.817895,Facebook,Mobile,UK,50,Male,Clothing,255.52,No,No,No,0.0,No
2978,2026-01-02 05:46:57.817895,Direct,Desktop,Australia,44,Male,Sports,332.89,Yes,Yes,Yes,332.89,No
2979,2025-12-11 05:46:57.817895,Google,Mobile,Australia,57,Female,Sports,346.18,No,No,No,0.0,No
2980,2025-08-27 05:46:57.817895,Google,Desktop,Germany,39,Female,Electronics,20.94,No,No,No,0.0,No
2981,2025-09-20 05:46:57.817895,Google,Desktop,Australia,47,Male,Electronics,36.48,Yes,No,No,0.0,Yes
2982,2025-12-16 05:46:57.817895,Email,Mobile,Pakistan,26,Female,Electronics,271.01,No,No,No,0.0,No
2983,2025-12-09 05:46:57.817895,Google,Mobile,USA,52,Male,Beauty,103.61,Yes,Yes,Yes,103.61,No
2984,2025-10-03 05:46:57.817895,Referral,Mobile,Australia,35,Male,Sports,319.94,Yes,Yes,Yes,319.94,No
2985,2026-02-01 05:46:57.817895,Facebook,Mobile,UK,59,Female,Sports,280.57,No,No,No,0.0,No
2986,2025-12-31 05:46:57.817895,Email,Mobile,Pakistan,22,Male,Beauty,297.02,Yes,Yes,Yes,297.02,No
2987,2025-09-01 05:46:57.817895,Google,Desktop,Australia,44,Female,Clothing,158.2,Yes,Yes,Yes,158.2,No
2988,2025-12-03 05:46:57.817895,Facebook,Mobile,Canada,23,Female,Home,323.52,Yes,Yes,Yes,323.52,No
2989,2026-01-31 05:46:57.817895,Direct,Mobile,UK,49,Male,Clothing,416.45,No,No,No,0.0,No
2990,2025-12-26 05:46:57.817895,Google,Mobile,UK,25,Female,Beauty,499.05,Yes,No,No,0.0,Yes
2991,2026-02-16 05:46:57.817895,Facebook,Mobile,Germany,56,Male,Sports,420.84,Yes,Yes,Yes,420.84,No
2992,2025-12-09 05:46:57.817895,Referral,Mobile,Canada,38,Female,Sports,283.17,Yes,Yes,Yes,283.17,No
2993,2025-12-03 05:46:57.817895,Direct,Tablet,Germany,35,Male,Electronics,104.78,No,No,No,0.0,No
2994,2025-08-28 05:46:57.817895,Referral,Desktop,Australia,31,Female,Electronics,343.91,No,No,No,0.0,No
2995,2025-12-12 05:46:57.817895,Facebook,Mobile,Canada,32,Male,Sports,469.45,Yes,Yes,No,0.0,Yes
2996,2025-09-12 05:46:57.817895,Referral,Mobile,UK,59,Male,Sports,113.81,Yes,Yes,Yes,113.81,No
2997,2025-09-25 05:46:57.817895,Facebook,Desktop,Germany,43,Female,Electronics,135.44,Yes,Yes,Yes,135.44,No
2998,2026-01-08 05:46:57.817895,Facebook,Mobile,Pakistan,49,Male,Electronics,83.01,Yes,Yes,Yes,83.01,No
2999,2025-09-05 05:46:57.817895,Referral,Mobile,Canada,56,Male,Clothing,370.99,No,No,No,0.0,No
3000,2026-01-10 05:46:57.817895,Facebook,Mobile,UK,45,Male,Sports,209.22,Yes,No,No,0.0,Yes
3001,2025-10-09 05:46:57.817895,Google,Mobile,USA,56,Male,Sports,40.72,Yes,Yes,No,0.0,Yes
3002,2025-12-21 05:46:57.817895,Facebook,Tablet,Canada,49,Male,Beauty,438.73,Yes,Yes,Yes,438.73,No
3003,2025-09-09 05:46:57.817895,Email,Desktop,Canada,30,Male,Clothing,283.26,Yes,Yes,Yes,283.26,No
3004,2025-12-31 05:46:57.817895,Facebook,Mobile,Australia,32,Female,Home,172.24,Yes,Yes,No,0.0,Yes
3005,2025-10-26 05:46:57.817895,Email,Mobile,Pakistan,35,Female,Home,178.55,Yes,No,No,0.0,Yes
3006,2025-12-11 05:46:57.817895,Facebook,Desktop,Australia,56,Female,Home,152.22,No,No,No,0.0,No
3007,2025-12-21 05:46:57.817895,Facebook,Desktop,Canada,23,Female,Electronics,233.19,Yes,Yes,Yes,233.19,No
3008,2025-09-14 05:46:57.817895,Referral,Desktop,Canada,28,Male,Home,175.15,Yes,Yes,Yes,175.15,No
3009,2026-01-29 05:46:57.817895,Google,Desktop,Pakistan,49,Male,Beauty,278.49,Yes,Yes,Yes,278.49,No
3010,2025-09-06 05:46:57.817895,Google,Mobile,Pakistan,57,Female,Electronics,389.02,No,No,No,0.0,No
3011,2026-02-02 05:46:57.817895,Direct,Desktop,Germany,37,Male,Electronics,340.49,Yes,Yes,Yes,340.49,No
3012,2025-08-28 05:46:57.817895,Referral,Desktop,UK,50,Female,Home,154.28,No,No,No,0.0,No
3013,2026-01-27 05:46:57.817895,Referral,Mobile,UK,57,Male,Electronics,269.08,No,No,No,0.0,No
3014,2025-12-04 05:46:57.817895,Google,Desktop,Germany,25,Male,Clothing,421.66,No,No,No,0.0,No
3015,2025-10-22 05:46:57.817895,Referral,Mobile,UK,52,Female,Clothing,43.42,Yes,No,No,0.0,Yes
3016,2025-12-30 05:46:57.817895,Google,Mobile,Canada,22,Male,Home,48.37,Yes,Yes,Yes,48.37,No
3017,2025-09-20 05:46:57.817895,Referral,Mobile,Germany,52,Female,Beauty,282.52,Yes,Yes,Yes,282.52,No
3018,2025-11-01 05:46:57.817895,Facebook,Mobile,Germany,31,Female,Electronics,323.17,Yes,Yes,No,0.0,Yes
3019,2025-09-18 05:46:57.817895,Google,Mobile,UK,38,Female,Sports,113.59,No,No,No,0.0,No
3020,2026-01-02 05:46:57.817895,Google,Mobile,USA,41,Male,Home,375.16,Yes,Yes,Yes,375.16,No
3021,2025-11-29 05:46:57.817895,Email,Mobile,UK,34,Male,Electronics,326.67,Yes,Yes,Yes,326.67,No
3022,2025-09-18 05:46:57.817895,Referral,Mobile,Australia,35,Female,Home,462.41,Yes,No,No,0.0,Yes
3023,2026-01-19 05:46:57.817895,Referral,Mobile,USA,51,Male,Home,92.79,No,No,No,0.0,No
3024,2026-02-02 05:46:57.817895,Google,Mobile,Germany,29,Female,Beauty,378.17,Yes,Yes,Yes,378.17,No
3025,2026-01-25 05:46:57.817895,Facebook,Desktop,USA,33,Female,Sports,50.99,Yes,No,No,0.0,Yes
3026,2025-12-28 05:46:57.817895,Facebook,Mobile,Canada,21,Male,Electronics,286.99,Yes,Yes,No,0.0,Yes
3027,2026-01-04 05:46:57.817895,Facebook,Mobile,Pakistan,42,Female,Home,280.43,No,No,No,0.0,No
3028,2025-09-02 05:46:57.817895,Referral,Desktop,USA,51,Male,Home,200.31,Yes,No,No,0.0,Yes
3029,2025-12-18 05:46:57.817895,Email,Desktop,Australia,45,Male,Electronics,423.84,Yes,Yes,Yes,423.84,No
3030,2026-02-18 05:46:57.817895,Google,Desktop,Pakistan,28,Male,Home,12.14,Yes,Yes,No,0.0,Yes
3031,2026-01-05 05:46:57.817895,Direct,Mobile,Canada,30,Female,Home,264.89,No,No,No,0.0,No
3032,2025-10-23 05:46:57.817895,Email,Mobile,Australia,48,Female,Home,116.41,Yes,No,No,0.0,Yes
3033,2026-02-12 05:46:57.817895,Direct,Desktop,Pakistan,42,Male,Clothing,374.31,No,No,No,0.0,No
3034,2025-12-23 05:46:57.817895,Email,Mobile,Canada,56,Male,Clothing,31.1,No,No,No,0.0,No
3035,2026-01-10 05:46:57.817895,Facebook,Mobile,Pakistan,27,Female,Sports,417.46,Yes,Yes,Yes,417.46,No
3036,2026-02-15 05:46:57.817895,Referral,Mobile,Pakistan,41,Male,Beauty,420.67,Yes,Yes,No,0.0,Yes
3037,2025-12-10 05:46:57.817895,Direct,Desktop,UK,18,Male,Electronics,418.1,Yes,No,No,0.0,Yes
3038,2025-12-10 05:46:57.817895,Email,Mobile,Australia,42,Female,Beauty,84.76,Yes,Yes,Yes,84.76,No
3039,2026-01-02 05:46:57.817895,Referral,Tablet,Australia,45,Female,Beauty,318.9,Yes,Yes,No,0.0,Yes
3040,2025-11-08 05:46:57.817895,Direct,Desktop,USA,53,Female,Clothing,17.04,Yes,No,No,0.0,Yes
3041,2025-09-23 05:46:57.817895,Google,Mobile,Australia,35,Male,Sports,425.5,Yes,No,No,0.0,Yes
3042,2025-09-14 05:46:57.817895,Email,Desktop,Australia,23,Female,Beauty,364.26,Yes,No,No,0.0,Yes
3043,2026-01-27 05:46:57.817895,Google,Desktop,Pakistan,19,Female,Beauty,270.27,No,No,No,0.0,No
3044,2026-02-01 05:46:57.817895,Facebook,Desktop,Germany,20,Female,Home,367.99,No,No,No,0.0,No
3045,2026-02-03 05:46:57.817895,Google,Mobile,UK,25,Female,Electronics,56.22,Yes,Yes,Yes,56.22,No
3046,2026-02-20 05:46:57.817895,Google,Desktop,USA,48,Female,Sports,269.04,Yes,Yes,Yes,269.04,No
3047,2025-09-27 05:46:57.817895,Email,Mobile,UK,36,Female,Electronics,152.73,No,No,No,0.0,No
3048,2025-10-04 05:46:57.817895,Facebook,Tablet,USA,23,Female,Clothing,486.58,No,No,No,0.0,No
3049,2025-10-14 05:46:57.817895,Google,Mobile,Canada,31,Male,Beauty,429.99,No,No,No,0.0,No
3050,2026-02-15 05:46:57.817895,Referral,Mobile,Pakistan,20,Female,Beauty,369.31,Yes,No,No,0.0,Yes
3051,2025-11-14 05:46:57.817895,Direct,Desktop,Australia,18,Male,Electronics,467.54,Yes,Yes,Yes,467.54,No
3052,2025-10-21 05:46:57.817895,Google,Desktop,Australia,47,Male,Clothing,179.95,Yes,No,No,0.0,Yes
3053,2025-11-07 05:46:57.817895,Facebook,Mobile,Germany,36,Female,Home,451.43,Yes,Yes,Yes,451.43,No
3054,2025-09-16 05:46:57.817895,Google,Mobile,UK,36,Male,Home,169.37,Yes,Yes,Yes,169.37,No
3055,2026-02-16 05:46:57.817895,Direct,Mobile,UK,26,Female,Beauty,369.07,Yes,Yes,No,0.0,Yes
